category,category_ru,name,difficulty,forbidden_words
player,игроки,Чичарито,medium,Чичарито
player,игроки,Ведран Чорлука,medium,Ведран Чорлука|Ведран|Чорлука
player,игроки,Игорь Шалимов,medium,Игорь Шалимов|Игорь|Шалимов
player,игроки,Клеман Шантом,medium,Клеман Шантом|Клеман|Шантом
player,игроки,Олег Шатов,medium,Олег Шатов|Олег|Шатов
player,игроки,Нури Шахин,medium,Нури Шахин|Нури|Шахин
player,игроки,Бастиан Швайнштайгер,medium,Бастиан Швайнштайгер|Бастиан|Швайнштайгер
player,игроки,Андрей Шевченко,medium,Андрей Шевченко|Андрей|Шевченко
player,игроки,Бенуа Шейру,medium,Бенуа Шейру|Бенуа|Шейру
player,игроки,Джонджо Шелви,medium,Джонджо Шелви|Джонджо|Шелви
player,игроки,Дейвидас Шемберас,medium,Дейвидас Шемберас|Дейвидас|Шемберас
player,игроки,Тедди Шерингем,medium,Тедди Шерингем|Тедди|Шерингем
player,игроки,Питер Шилтон,medium,Питер Шилтон|Питер|Шилтон
player,игроки,Гаэтано Ширеа,medium,Гаэтано Ширеа|Гаэтано|Ширеа
player,игроки,Алан Ширер,medium,Алан Ширер|Алан|Ширер
player,игроки,Александр Ширко,medium,Александр Ширко|Александр|Ширко
player,игроки,Радек Ширл,medium,Радек Ширл|Радек|Ширл
player,игроки,Роман Широков,medium,Роман Широков|Роман|Широков
player,игроки,Роман Шишкин,medium,Роман Шишкин|Роман|Шишкин
player,игроки,Милан Шкриньяр,medium,Милан Шкриньяр|Милан|Шкриньяр
player,игроки,Мартин Шкртел,medium,Мартин Шкртел|Мартин|Шкртел
player,игроки,Петер Шмейхель,medium,Петер Шмейхель|Петер|Шмейхель
player,игроки,Каспер Шмейхель,medium,Каспер Шмейхель|Каспер|Шмейхель
player,игроки,Марсель Шмельцер,medium,Марсель Шмельцер|Марсель|Шмельцер
player,игроки,Владимир Шмицер,medium,Владимир Шмицер|Владимир|Шмицер
player,игроки,Люк Шоу,medium,Люк Шоу|Люк|Шоу
player,игроки,Мартин Штранцль,medium,Мартин Штранцль|Мартин|Штранцль
player,игроки,Давор Шукер,medium,Давор Шукер|Давор|Шукер
player,игроки,Харальд Шумахер,medium,Харальд Шумахер|Харальд|Шумахер
player,игроки,Антон Шунин,medium,Антон Шунин|Антон|Шунин
player,игроки,Бернд Шустер,medium,Бернд Шустер|Бернд|Шустер
player,игроки,Виктор Шустиков,medium,Виктор Шустиков|Виктор|Шустиков
player,игроки,Фабиан Шэр,medium,Фабиан Шэр|Фабиан|Шэр
player,игроки,Георгий Щенников,medium,Георгий Щенников|Георгий|Щенников
player,игроки,Войцех Щенсны,medium,Войцех Щенсны|Войцех|Щенсны
player,игроки,Джонни Эванс,medium,Джонни Эванс|Джонни|Эванс
player,игроки,Эдер,medium,Эдер
player,игроки,Эдерсон,medium,Эдерсон
player,игроки,Эйсебио,medium,Эйсебио
player,игроки,Джоване Элбер,medium,Джоване Элбер|Джоване|Элбер
player,игроки,Харви Эллиотт,medium,Харви Эллиотт|Харви|Эллиотт
player,игроки,Элтон,medium,Элтон
player,игроки,Стефан Эль Шаарави,medium,Стефан Эль Шаарави|Стефан|Эль|Шаарави
player,игроки,Мохамед Эльнени,medium,Мохамед Эльнени|Мохамед|Эльнени
player,игроки,Эмерсон,medium,Эмерсон
player,игроки,Винсент Эньеама,medium,Винсент Эньеама|Винсент|Эньеама
player,игроки,Кристиан Эриксен,medium,Кристиан Эриксен|Кристиан|Эриксен
player,игроки,Тео Эрнандес,medium,Тео Эрнандес|Тео|Эрнандес
player,игроки,Люка Эрнандес,medium,Люка Эрнандес|Люка|Эрнандес
player,игроки,Хави,medium,Хави
player,игроки,Андер Эррера,medium,Андер Эррера|Андер|Эррера
player,игроки,Майкл Эссьен,medium,Майкл Эссьен|Майкл|Эссьен
player,игроки,Фредди Юнгберг,medium,Фредди Юнгберг|Фредди|Юнгберг
player,игроки,Артур Юсупов,medium,Артур Юсупов|Артур|Юсупов
player,игроки,Ренат Янбаев,medium,Ренат Янбаев|Ренат|Янбаев
player,игроки,Эшли Янг,medium,Эшли Янг|Эшли|Янг
player,игроки,Мапу Янга-Мбива,medium,Мапу Янга-Мбива|Мапу|Янга|Мбива
player,игроки,Марек Янкуловски,medium,Марек Янкуловски|Марек|Янкуловски
player,игроки,Лев Яшин,medium,Лев Яшин|Лев|Яшин
player,игроки,Https://ciox.ru/mix-the-list,medium,Https://ciox.ru/mix-the-list|Https://ciox.ru/mix|the|list
player,игроки,Папу Гомес,medium,Папу Гомес|Папу|Гомес
player,игроки,Дензел Думфрис,medium,Дензел Думфрис|Дензел|Думфрис
player,игроки,Фредди Гуарин,medium,Фредди Гуарин|Фредди|Гуарин
player,игроки,Кайо Панталеао,medium,Кайо Панталеао|Кайо|Панталеао
player,игроки,"Дубликат, Вставляю Из Последней Неполной Карточки",medium,"Дубликат, Вставляю Из Последней Неполной Карточки|Дубликат,|Вставляю|Из|Последней|Неполной|Карточки"
player,игроки,Хулио Круз,medium,Хулио Круз|Хулио|Круз
player,игроки,Джорджиньо Вейналдум,medium,Джорджиньо Вейналдум|Джорджиньо|Вейналдум
player,игроки,Евгений Савин,medium,Евгений Савин|Евгений|Савин
player,игроки,Федор Чалов,medium,Федор Чалов|Федор|Чалов
player,игроки,Рияд Марез,medium,Рияд Марез|Рияд|Марез
player,игроки,Лэндон Донован,medium,Лэндон Донован|Лэндон|Донован
player,игроки,Ежи Дудек,medium,Ежи Дудек|Ежи|Дудек
player,игроки,Аксель Витсель,medium,Аксель Витсель|Аксель|Витсель
player,игроки,Джейми Варди,medium,Джейми Варди|Джейми|Варди
player,игроки,Нико Гонсалес,medium,Нико Гонсалес|Нико|Гонсалес
player,игроки,Кристиан Рамирес,medium,Кристиан Рамирес|Кристиан|Рамирес
player,игроки,Джо Гомес,medium,Джо Гомес|Джо|Гомес
player,игроки,Сами Хююпия,medium,Сами Хююпия|Сами|Хююпия
player,игроки,Фабиан Шер,medium,Фабиан Шер|Фабиан|Шер
player,игроки,Петр Зелиньски,medium,Петр Зелиньски|Петр|Зелиньски
player,игроки,Джуд Беллингем,medium,Джуд Беллингем|Джуд|Беллингем
player,игроки,Бенжамен Лекомт,medium,Бенжамен Лекомт|Бенжамен|Лекомт
player,игроки,Диогу Далот,medium,Диогу Далот|Диогу|Далот
player,игроки,Ален Халилович,medium,Ален Халилович|Ален|Халилович
player,игроки,Эрлинг Холанд,medium,Эрлинг Холанд|Эрлинг|Холанд
player,игроки,Эрик Бикфалви,medium,Эрик Бикфалви|Эрик|Бикфалви
player,игроки,Томас Гравесен,medium,Томас Гравесен|Томас|Гравесен
player,игроки,Иван Эльгера,medium,Иван Эльгера|Иван|Эльгера
player,игроки,Ахмед Мидо,medium,Ахмед Мидо|Ахмед|Мидо
player,игроки,Дидье Зокора,medium,Дидье Зокора|Дидье|Зокора
player,игроки,Милан Вьештица,medium,Милан Вьештица|Милан|Вьештица
player,игроки,Https://calcus.ru/list-random,medium,Https://calcus.ru/list-random|Https://calcus.ru/list|random
player,игроки,Варди,medium,Варди
player,игроки,Холанд,medium,Холанд
player,игроки,Беллингем,medium,Беллингем
player,игроки,Савин,medium,Савин
player,игроки,Френки Де Йонг,medium,Френки Де Йонг|Френки|Де|Йонг
player,игроки,Педри,medium,Педри
player,игроки,Гави,medium,Гави
player,игроки,Рафаэль Маркес,medium,Рафаэль Маркес|Рафаэль|Маркес
player,игроки,Усман Дембеле,medium,Усман Дембеле|Усман|Дембеле
player,игроки,Хулиан Альварес,medium,Хулиан Альварес|Хулиан|Альварес
player,игроки,Майкл Олисе,medium,Майкл Олисе|Майкл|Олисе
player,игроки,Рауль Хименес,medium,Рауль Хименес|Рауль|Хименес
player,игроки,Мойзес Кайседо,medium,Мойзес Кайседо|Мойзес|Кайседо
player,игроки,Ману Коне,medium,Ману Коне|Ману|Коне
player,игроки,Бруно Гимараэш,medium,Бруно Гимараэш|Бруно|Гимараэш
player,игроки,Луис Диаз,medium,Луис Диаз|Луис|Диаз
player,игроки,Джордан Пикфорд,medium,Джордан Пикфорд|Джордан|Пикфорд
player,игроки,Энцо Фернандес,medium,Энцо Фернандес|Энцо|Фернандес
player,игроки,Коди Гакпо,medium,Коди Гакпо|Коди|Гакпо
player,игроки,Тиджани Рейндерс,medium,Тиджани Рейндерс|Тиджани|Рейндерс
player,игроки,Эмилиано Мартинес,medium,Эмилиано Мартинес|Эмилиано|Мартинес
player,игроки,Арно Калимуэндо,medium,Арно Калимуэндо|Арно|Калимуэндо
player,игроки,Мартин Субименди,medium,Мартин Субименди|Мартин|Субименди
player,игроки,Доди Лукебакио,medium,Доди Лукебакио|Доди|Лукебакио
player,игроки,Исмаила Сарр,medium,Исмаила Сарр|Исмаила|Сарр
player,игроки,Абдукодир Хусанов,medium,Абдукодир Хусанов|Абдукодир|Хусанов
player,игроки,Кенан Йылдыз,medium,Кенан Йылдыз|Кенан|Йылдыз
player,игроки,Барт Вербрюгген,medium,Барт Вербрюгген|Барт|Вербрюгген
player,игроки,Йошко Гвардиол,medium,Йошко Гвардиол|Йошко|Гвардиол
player,игроки,Абде Эззалзули,medium,Абде Эззалзули|Абде|Эззалзули
player,игроки,Манес Аклиуш,medium,Манес Аклиуш|Манес|Аклиуш
player,игроки,Доминик Собослаи,medium,Доминик Собослаи|Доминик|Собослаи
player,игроки,Сандро Тонали,medium,Сандро Тонали|Сандро|Тонали
player,игроки,Марк Кукурелья,medium,Марк Кукурелья|Марк|Кукурелья
player,игроки,Деклан Райс,medium,Деклан Райс|Деклан|Райс
player,игроки,Микель Оярсабаль,medium,Микель Оярсабаль|Микель|Оярсабаль
player,игроки,Родриго Де Пауль,medium,Родриго Де Пауль|Родриго|Де|Пауль
player,игроки,Анте Будимир,medium,Анте Будимир|Анте|Будимир
player,игроки,Крис Вуд,medium,Крис Вуд|Крис|Вуд
player,игроки,Идрисса Гейе,medium,Идрисса Гейе|Идрисса|Гейе
player,игроки,Матеуш Фернандеш,medium,Матеуш Фернандеш|Матеуш|Фернандеш
player,игроки,Ламин Ямаль,medium,Ламин Ямаль|Ламин|Ямаль
player,игроки,Пау Кубарси,medium,Пау Кубарси|Пау|Кубарси
player,игроки,Дезире Дуэ,medium,Дезире Дуэ|Дезире|Дуэ
player,игроки,Зион Судзуки,medium,Зион Судзуки|Зион|Судзуки
player,игроки,Брэдли Барколя,medium,Брэдли Барколя|Брэдли|Барколя
player,игроки,Райан Гравенберх,medium,Райан Гравенберх|Райан|Гравенберх
player,игроки,Такефуса Кубо,medium,Такефуса Кубо|Такефуса|Кубо
player,игроки,Вильям Салиба,medium,Вильям Салиба|Вильям|Салиба
player,игроки,Джей Идзес,medium,Джей Идзес|Джей|Идзес
player,игроки,Алексис Мак Аллистер,medium,Алексис Мак Аллистер|Алексис|Мак|Аллистер
player,игроки,Алекс Крал,medium,Алекс Крал|Алекс|Крал
player,игроки,Жан-Филипп Матета,medium,Жан-Филипп Матета|Жан|Филипп|Матета
player,игроки,Александер Сёрлот,medium,Александер Сёрлот|Александер|Сёрлот
player,игроки,Леандро Троссар,medium,Леандро Троссар|Леандро|Троссар
player,игроки,Нельсон Семеду,medium,Нельсон Семеду|Нельсон|Семеду
player,игроки,Саломон Рондон,medium,Саломон Рондон|Саломон|Рондон
player,игроки,Керем Актюркоглу,medium,Керем Актюркоглу|Керем|Актюркоглу
player,игроки,Лиам Делап,medium,Лиам Делап|Лиам|Делап
player,игроки,Неко Уильямс,medium,Неко Уильямс|Неко|Уильямс
player,игроки,Брайан Мбеумо,medium,Брайан Мбеумо|Брайан|Мбеумо
player,игроки,Себастиан Шиманьский,medium,Себастиан Шиманьский|Себастиан|Шиманьский
player,игроки,Вангелис Павлидис,medium,Вангелис Павлидис|Вангелис|Павлидис
player,игроки,Матео Ретеги,medium,Матео Ретеги|Матео|Ретеги
player,игроки,Бернарду Силва,medium,Бернарду Силва|Бернарду|Силва
player,игроки,Джефферсон Лерма,medium,Джефферсон Лерма|Джефферсон|Лерма
player,игроки,Томаш Соучек,medium,Томаш Соучек|Томаш|Соучек
player,игроки,Тино Ливраменто,medium,Тино Ливраменто|Тино|Ливраменто
player,игроки,Пап Матар Сарр,medium,Пап Матар Сарр|Пап|Матар|Сарр
player,игроки,Чарли Крессуэлл,medium,Чарли Крессуэлл|Чарли|Крессуэлл
player,игроки,Джулиано Симеоне,medium,Джулиано Симеоне|Джулиано|Симеоне
player,игроки,Коул Палмер,medium,Коул Палмер|Коул|Палмер
player,игроки,Энтони Эланга,medium,Энтони Эланга|Энтони|Эланга
player,игроки,Пьеро Инкапье,medium,Пьеро Инкапье|Пьеро|Инкапье
player,игроки,Райан Аит-Нури,medium,Райан Аит-Нури|Райан|Аит|Нури
player,игроки,Диогу Коста,medium,Диогу Коста|Диогу|Коста
player,игроки,Эван Ндика,medium,Эван Ндика|Эван|Ндика
player,игроки,Антуан Семеньо,medium,Антуан Семеньо|Антуан|Семеньо
player,игроки,Жюль Кунде,medium,Жюль Кунде|Жюль|Кунде
player,игроки,Маттео Гендузи,medium,Маттео Гендузи|Маттео|Гендузи
player,игроки,Юри Тилеманс,medium,Юри Тилеманс|Юри|Тилеманс
player,игроки,Каору Митома,medium,Каору Митома|Каору|Митома
player,игроки,Алекс Ивоби,medium,Алекс Ивоби|Алекс|Ивоби
player,игроки,Давид Рая,medium,Давид Рая|Давид|Рая
player,игроки,Олли Уоткинс,medium,Олли Уоткинс|Олли|Уоткинс
player,игроки,Али Соу,medium,Али Соу|Али|Соу
player,игроки,Милош Керкез,medium,Милош Керкез|Милош|Керкез
player,игроки,Беньямин Шешко,medium,Беньямин Шешко|Беньямин|Шешко
player,игроки,Ник Вольтемаде,medium,Ник Вольтемаде|Ник|Вольтемаде
player,игроки,Манфред Угальде,medium,Манфред Угальде|Манфред|Угальде
player,игроки,Марк Гейи,medium,Марк Гейи|Марк|Гейи
player,игроки,Шарль Де Кетеларе,medium,Шарль Де Кетеларе|Шарль|Де|Кетеларе
player,игроки,Бреннан Джонсон,medium,Бреннан Джонсон|Бреннан|Джонсон
player,игроки,Мануэль Угарте,medium,Мануэль Угарте|Мануэль|Угарте
player,игроки,Гиорги Мамардашвили,medium,Гиорги Мамардашвили|Гиорги|Мамардашвили
player,игроки,Энтони Гордон,medium,Энтони Гордон|Энтони|Гордон
player,игроки,Жорж Микаутадзе,medium,Жорж Микаутадзе|Жорж|Микаутадзе
player,игроки,Йёрген Странн Ларсен,medium,Йёрген Странн Ларсен|Йёрген|Странн|Ларсен
player,игроки,Педру Нету,medium,Педру Нету|Педру|Нету
player,игроки,Нуссаир Мазрауи,medium,Нуссаир Мазрауи|Нуссаир|Мазрауи
player,игроки,Константинос Мавропанос,medium,Константинос Мавропанос|Константинос|Мавропанос
player,игроки,Че Адамс,medium,Че Адамс|Че|Адамс
player,игроки,Юссеф Эн-Несири,medium,Юссеф Эн-Несири|Юссеф|Эн|Несири
player,игроки,Андре Онана,medium,Андре Онана|Андре|Онана
player,игроки,Джон Макгинн,medium,Джон Макгинн|Джон|Макгинн
player,игроки,Тайлер Диблинг,medium,Тайлер Диблинг|Тайлер|Диблинг
player,игроки,Йоррел Хато,medium,Йоррел Хато|Йоррел|Хато
player,игроки,Дин Хёйсен,medium,Дин Хёйсен|Дин|Хёйсен
player,игроки,Райан Шерки,medium,Райан Шерки|Райан|Шерки
player,игроки,Омари Хатчинсон,medium,Омари Хатчинсон|Омари|Хатчинсон
player,игроки,Исмаэль Дукуре,medium,Исмаэль Дукуре|Исмаэль|Дукуре
player,игроки,Армин Гигович,medium,Армин Гигович|Армин|Гигович
player,игроки,Кристоф Баумгартнер,medium,Кристоф Баумгартнер|Кристоф|Баумгартнер
player,игроки,Лоик Баде,medium,Лоик Баде|Лоик|Баде
player,игроки,Пап Гейе,medium,Пап Гейе|Пап|Гейе
player,игроки,Энтони Робинсон,medium,Энтони Робинсон|Энтони|Робинсон
player,игроки,Рицу Доан,medium,Рицу Доан|Рицу|Доан
player,игроки,Эзри Конса,medium,Эзри Конса|Эзри|Конса
player,игроки,Ола Айна,medium,Ола Айна|Ола|Айна
player,игроки,Йоан Висса,medium,Йоан Висса|Йоан|Висса
player,игроки,Давинсон Санчес,medium,Давинсон Санчес|Давинсон|Санчес
player,игроки,Рами Бенсебайни,medium,Рами Бенсебайни|Рами|Бенсебайни
player,игроки,Кристиан Нёргор,medium,Кристиан Нёргор|Кристиан|Нёргор
player,игроки,Гранит Джака,medium,Гранит Джака|Гранит|Джака
player,игроки,Матц Селс,medium,Матц Селс|Матц|Селс
player,игроки,Жеронимо Рулли,medium,Жеронимо Рулли|Жеронимо|Рулли
player,игроки,Джо Скалли,medium,Джо Скалли|Джо|Скалли
player,игроки,Расмус Хёйлунд,medium,Расмус Хёйлунд|Расмус|Хёйлунд
player,игроки,Нико Уильямс,medium,Нико Уильямс|Нико|Уильямс
player,игроки,Карл Хейн,medium,Карл Хейн|Карл|Хейн
player,игроки,Лазар Самарджич,medium,Лазар Самарджич|Лазар|Самарджич
player,игроки,Вильян Пачо,medium,Вильян Пачо|Вильян|Пачо
player,игроки,Кейто Накамура,medium,Кейто Накамура|Кейто|Накамура
player,игроки,Зурико Давиташвили,medium,Зурико Давиташвили|Зурико|Давиташвили
player,игроки,Жереми Фримпонг,medium,Жереми Фримпонг|Жереми|Фримпонг
player,игроки,Мохаммед Кудус,medium,Мохаммед Кудус|Мохаммед|Кудус
player,игроки,Жоао Гомес,medium,Жоао Гомес|Жоао|Гомес
player,игроки,Жоао Педро,medium,Жоао Педро|Жоао|Педро
player,игроки,Александер Исак,medium,Александер Исак|Александер|Исак
player,игроки,Орельен Тчуамени,medium,Орельен Тчуамени|Орельен|Тчуамени
player,игроки,Андреа Камбьязо,medium,Андреа Камбьязо|Андреа|Камбьязо
player,игроки,Педро Порро,medium,Педро Порро|Педро|Порро
player,игроки,Дарвин Нуньес,medium,Дарвин Нуньес|Дарвин|Нуньес
player,игроки,Юссуф Фофана,medium,Юссуф Фофана|Юссуф|Фофана
player,игроки,Грегор Кобель,medium,Грегор Кобель|Грегор|Кобель
player,игроки,Первис Эступиньян,medium,Первис Эступиньян|Первис|Эступиньян
player,игроки,Лукас Пакета,medium,Лукас Пакета|Лукас|Пакета
player,игроки,Эберечи Эзе,medium,Эберечи Эзе|Эберечи|Эзе
player,игроки,Дин Хендерсон,medium,Дин Хендерсон|Дин|Хендерсон
player,игроки,Джаррод Боуэн,medium,Джаррод Боуэн|Джаррод|Боуэн
player,игроки,Франк Ангисса,medium,Франк Ангисса|Франк|Ангисса
player,игроки,Кшиштоф Пёнтек,medium,Кшиштоф Пёнтек|Кшиштоф|Пёнтек
player,игроки,Марк Флеккен,medium,Марк Флеккен|Марк|Флеккен
player,игроки,Мерт Гюнок,medium,Мерт Гюнок|Мерт|Гюнок
player,игроки,Патрик Доргу,medium,Патрик Доргу|Патрик|Доргу
player,игроки,Джон Дюран,medium,Джон Дюран|Джон|Дюран
player,игроки,Франк Оньека,medium,Франк Оньека|Франк|Оньека
player,игроки,Джордан Айю,medium,Джордан Айю|Джордан|Айю
player,игроки,Арчи Грей,medium,Арчи Грей|Арчи|Грей
player,игроки,Арда Гюлер,medium,Арда Гюлер|Арда|Гюлер
player,игроки,Леви Колвилл,medium,Леви Колвилл|Леви|Колвилл
player,игроки,Пабло Барриос,medium,Пабло Барриос|Пабло|Барриос
player,игроки,Кевин Шаде,medium,Кевин Шаде|Кевин|Шаде
player,игроки,Тейлор Харвуд-Беллис,medium,Тейлор Харвуд-Беллис|Тейлор|Харвуд|Беллис
player,игроки,Нони Мадуэке,medium,Нони Мадуэке|Нони|Мадуэке
player,игроки,Кёртис Джонс,medium,Кёртис Джонс|Кёртис|Джонс
player,игроки,Ли Кан Ин,medium,Ли Кан Ин|Ли|Кан|Ин
player,игроки,Габриэль Мартинелли,medium,Габриэль Мартинелли|Габриэль|Мартинелли
player,игроки,Витинья,medium,Витинья
player,игроки,Ян Пол Ван Хекке,medium,Ян Пол Ван Хекке|Ян|Пол|Ван|Хекке
player,игроки,Джастин Клюйверт,medium,Джастин Клюйверт|Джастин|Клюйверт
player,игроки,Юлиан Рюэрсон,medium,Юлиан Рюэрсон|Юлиан|Рюэрсон
player,игроки,Конрад Лаймер,medium,Конрад Лаймер|Конрад|Лаймер
player,игроки,Брель Эмболо,medium,Брель Эмболо|Брель|Эмболо
player,игроки,Ян Беднарек,medium,Ян Беднарек|Ян|Беднарек
player,игроки,Такуми Минамино,medium,Такуми Минамино|Такуми|Минамино
player,игроки,Паулиньо,medium,Паулиньо
player,игроки,Томас Парти,medium,Томас Парти|Томас|Парти
player,игроки,Омар Мармуш,medium,Омар Мармуш|Омар|Мармуш
player,игроки,Виктор Давила,medium,Виктор Давила|Виктор|Давила
player,игроки,Ноа Садики,medium,Ноа Садики|Ноа|Садики
player,игроки,Нико Пас,medium,Нико Пас|Нико|Пас
player,игроки,Алехандро Гарначо,medium,Алехандро Гарначо|Алехандро|Гарначо
player,игроки,Юнус Муса,medium,Юнус Муса|Юнус|Муса
player,игроки,Уго Экитике,medium,Уго Экитике|Уго|Экитике
player,игроки,Родриго,medium,Родриго
player,игроки,Джошуа Зиркзее,medium,Джошуа Зиркзее|Джошуа|Зиркзее
player,игроки,Патрик Виммер,medium,Патрик Виммер|Патрик|Виммер
player,игроки,Лукас Бельтран,medium,Лукас Бельтран|Лукас|Бельтран
player,игроки,Кин Луис-Поттер,medium,Кин Луис-Поттер|Кин|Луис|Поттер
player,игроки,Миле Свилар,medium,Миле Свилар|Миле|Свилар
player,игроки,Мойзе Кин,medium,Мойзе Кин|Мойзе|Кин
player,игроки,Давиде Фраттези,medium,Давиде Фраттези|Давиде|Фраттези
player,игроки,Франсишку Тринкау,medium,Франсишку Тринкау|Франсишку|Тринкау
player,игроки,Морган Гиббс-Уайт,medium,Морган Гиббс-Уайт|Морган|Гиббс|Уайт
player,игроки,Марцин Булка,medium,Марцин Булка|Марцин|Булка
player,игроки,Дани Вивиан,medium,Дани Вивиан|Дани|Вивиан
player,игроки,Ибраима Конате,medium,Ибраима Конате|Ибраима|Конате
player,игроки,Аббосбек Файзуллаев,medium,Аббосбек Файзуллаев|Аббосбек|Файзуллаев
player,игроки,Арсен Адамов,medium,Арсен Адамов|Арсен|Адамов
player,игроки,Кевин Ленини,medium,Кевин Ленини|Кевин|Ленини
player,игроки,Олег Рябчук,medium,Олег Рябчук|Олег|Рябчук
player,игроки,Алексей Батраков,medium,Алексей Батраков|Алексей|Батраков
player,игроки,Тамерлан Мусаев,medium,Тамерлан Мусаев|Тамерлан|Мусаев
player,игроки,Лечи Садулаев,medium,Лечи Садулаев|Лечи|Садулаев
player,игроки,Тео Бонгонда,medium,Тео Бонгонда|Тео|Бонгонда
player,игроки,Максим Самородов,medium,Максим Самородов|Максим|Самородов
player,игроки,Максим Осипенко,medium,Максим Осипенко|Максим|Осипенко
player,игроки,Илья Рожков,medium,Илья Рожков|Илья|Рожков
player,игроки,Станислав Агкацев,medium,Станислав Агкацев|Станислав|Агкацев
player,игроки,Илья Вахания,medium,Илья Вахания|Илья|Вахания
player,игроки,Муми Нгамалё,medium,Муми Нгамалё|Муми|Нгамалё
player,игроки,Сергей Пиняев,medium,Сергей Пиняев|Сергей|Пиняев
player,игроки,Хорхе Карраскаль,medium,Хорхе Карраскаль|Хорхе|Карраскаль
player,игроки,Дмитрий Воробьёв,medium,Дмитрий Воробьёв|Дмитрий|Воробьёв
player,игроки,Мирлинд Даку,medium,Мирлинд Даку|Мирлинд|Даку
player,игроки,Ярослав Гладышев,medium,Ярослав Гладышев|Ярослав|Гладышев
player,игроки,Валентин Пальцев,medium,Валентин Пальцев|Валентин|Пальцев
player,игроки,Жоао Батчи,medium,Жоао Батчи|Жоао|Батчи
player,игроки,Кристофер Мартинс,medium,Кристофер Мартинс|Кристофер|Мартинс
player,игроки,Матео Кассьерра,medium,Матео Кассьерра|Матео|Кассьерра
player,игроки,Нино,medium,Нино
player,игроки,Лукас Вера,medium,Лукас Вера|Лукас|Вера
player,игроки,Александр Филин,medium,Александр Филин|Александр|Филин
player,игроки,Лукас Оласа,medium,Лукас Оласа|Лукас|Оласа
player,игроки,Данил Глебов,medium,Данил Глебов|Данил|Глебов
player,игроки,Матвей Кисляк,medium,Матвей Кисляк|Матвей|Кисляк
player,игроки,Сергей Бабкин,medium,Сергей Бабкин|Сергей|Бабкин
player,игроки,Кирилл Щетинин,medium,Кирилл Щетинин|Кирилл|Щетинин
player,игроки,Страхинья Эракович,medium,Страхинья Эракович|Страхинья|Эракович
player,игроки,Секу Койта,medium,Секу Койта|Секу|Койта
player,игроки,Тимур Сулейманов,medium,Тимур Сулейманов|Тимур|Сулейманов
player,игроки,Александр Руденко,medium,Александр Руденко|Александр|Руденко
player,игроки,Евгений Латышонок,medium,Евгений Латышонок|Евгений|Латышонок
player,игроки,Антон Митрюшкин,medium,Антон Митрюшкин|Антон|Митрюшкин
player,игроки,Сесар Монтес,medium,Сесар Монтес|Сесар|Монтес
player,игроки,Иван Сергеев,medium,Иван Сергеев|Иван|Сергеев
player,игроки,Александр Сильянов,medium,Александр Сильянов|Александр|Сильянов
player,игроки,Лусиано Гонду,medium,Лусиано Гонду|Лусиано|Гонду
player,игроки,Нуралы Алип,medium,Нуралы Алип|Нуралы|Алип
player,игроки,Данил Круговой,medium,Данил Круговой|Данил|Круговой
player,игроки,Евгений Ставер,medium,Евгений Ставер|Евгений|Ставер
player,игроки,Срджан Бабич,medium,Срджан Бабич|Срджан|Бабич
player,игроки,Никита Медведев,medium,Никита Медведев|Никита|Медведев
player,игроки,Николай Комличенко,medium,Николай Комличенко|Николай|Комличенко
player,игроки,Олег Иванов,medium,Олег Иванов|Олег|Иванов
player,игроки,Гамид Агаларов,medium,Гамид Агаларов|Гамид|Агаларов
player,игроки,Данила Козлов,medium,Данила Козлов|Данила|Козлов
player,игроки,Егор Тесленко,medium,Егор Тесленко|Егор|Тесленко
player,игроки,Густаво Мантуан,medium,Густаво Мантуан|Густаво|Мантуан
player,игроки,Эзекьель Барко,medium,Эзекьель Барко|Эзекьель|Барко
player,игроки,Зелимхан Бакаев,medium,Зелимхан Бакаев|Зелимхан|Бакаев
player,игроки,Гиорги Шелия,medium,Гиорги Шелия|Гиорги|Шелия
player,игроки,Игорь Дмитриев,medium,Игорь Дмитриев|Игорь|Дмитриев
player,игроки,Никита Каккоев,medium,Никита Каккоев|Никита|Каккоев
player,игроки,Хуан Мануэль Боселли,medium,Хуан Мануэль Боселли|Хуан|Мануэль|Боселли
player,игроки,Бителло,medium,Бителло
player,игроки,Эгаш Касинтура,medium,Эгаш Касинтура|Эгаш|Касинтура
player,игроки,Резиуан Мирзов,medium,Резиуан Мирзов|Резиуан|Мирзов
player,игроки,Иван Олейников,medium,Иван Олейников|Иван|Олейников
player,игроки,Даниил Денисов,medium,Даниил Денисов|Даниил|Денисов
player,игроки,Николас Маричаль,medium,Николас Маричаль|Николас|Маричаль
player,игроки,Солтмурад Бакаев,medium,Солтмурад Бакаев|Солтмурад|Бакаев
player,игроки,Егор Голенков,medium,Егор Голенков|Егор|Голенков
player,игроки,Дмитрий Рыбчинский,medium,Дмитрий Рыбчинский|Дмитрий|Рыбчинский
player,игроки,Илья Самошников,medium,Илья Самошников|Илья|Самошников
player,игроки,Александр Солдатенков,medium,Александр Солдатенков|Александр|Солдатенков
player,игроки,Виктор Са,medium,Виктор Са|Виктор|Са
player,игроки,Кирилл Гоцук,medium,Кирилл Гоцук|Кирилл|Гоцук
player,игроки,Хорен Байрамян,medium,Хорен Байрамян|Хорен|Байрамян
player,игроки,Владимир Ильин,medium,Владимир Ильин|Владимир|Ильин
